Konkani	India	9
Korean	Argentina	1
Korean	Australia	1
Korean	Austria	2
Korean	Belgium	4
Korean	Canada	3
Korean	China	6
Korean	Czech Republic	1
Korean	France	7
Korean	Germany	3
Korean	Hong Kong	5
Korean	Italy	1
Korean	Japan	9
Korean	Mexico	1
Korean	New Zealand	2
Korean	North Korea	45
Korean	Norway	1
Korean	Singapore	2
Korean	South Africa	1
Korean	South Korea	2807
Korean	Switzerland	2
Korean	Thailand	1
Korean	UK	2
Korean	USA	21
Korean	Uzbekistan	1
Korean Sign Language	South Korea	1
Kriolu	France	1
Kriolu	Guinea-Bissau	2
Kuna	Panama	1
Kurdish	Armenia	1
Kurdish	Austria	4
Kurdish	Canada	2
Kurdish	France	5
Kurdish	Germany	8
Kurdish	Iran	9
Kurdish	Iraq	31
Kurdish	Italy	1
Kurdish	Netherlands	3
Kurdish	Norway	4
Kurdish	Sweden	2
Kurdish	Turkey	19
Kurdish	UK	2
Kurdish	USA	2
Kyrgyz	Austria	1
Kyrgyz	France	2
Kyrgyz	Germany	1
Kyrgyz	Kyrgyzstan	15
Kyrgyz	Soviet Union	4
Ladakhi	France	1
Ladino	Israel	1
Lao	Australia	1
Lao	Italy	1
Lao	Laos	7
Lao	Netherlands	1
Lao	Thailand	1
Lao	USA	2
Latin	France	1
Latin	Germany	1
Latin	UK	1
Latin	USA	2
Latvian	Denmark	1
Latvian	Estonia	1
Latvian	Germany	1
Latvian	Iceland	1
Latvian	Latvia	87
Latvian	Soviet Union	16
Latvian	Sweden	1
Letzebuergesh	Germany	2
Letzebuergesh	Luxembourg	14
Limbu	Nepal	1
Lingala	Belgium	1
Lingala	Congo	1
Lingala	Democratic Republic of the Congo	1
Lingala	France	3
Lingala	Germany	2
Lingala	Netherlands	1
Lithuanian	France	1
Lithuanian	Germany	1
Lithuanian	Lithuania	81
Lithuanian	Portugal	1
Lithuanian	Soviet Union	25
Lithuanian	Sweden	1
Lithuanian	UK	4
Low German	Germany	1
Low German	Mexico	1
Luxembourgish	Luxembourg	19
Macedonian	Belgium	1
Macedonian	France	1
Macedonian	Germany	3
Macedonian	Republic of Macedonia	41
Macedonian	USA	1
Macedonian	Yugoslavia	10
Magahi	India	1
Maithili	India	1
Malagasy	France	7
Malagasy	Madagascar	3
Malagasy	UK	1
Malay	Brunei Darussalam	1
Malay	Indonesia	1
Malay	Japan	1
Malay	Malaysia	333
Malay	Netherlands	1
Malay	Singapore	6
Malay	UK	1
Malayalam	Bahrain	1
Malayalam	France	1
Malayalam	India	983
Malayalam	Ireland	1
Malayalam	Malaysia	1
Malayalam	UK	2
Malayalam	USA	1
Malecite-Passamaquoddy	USA	1
Malinka	France	1
Malinka	Guinea	1
Maltese	Malta	10
Mandarin	Australia	3
Mandarin	Belgium	1
Mandarin	Brazil	1
Mandarin	Canada	8
Mandarin	China	1294
Mandarin	Denmark	2
Mandarin	Finland	1
Mandarin	France	21
Mandarin	Germany	4
Mandarin	Hong Kong	260
Mandarin	Italy	3
Mandarin	Japan	10
Mandarin	Malaysia	29
Mandarin	Myanmar	1
Mandarin	Netherlands	5
Mandarin	Philippines	2
Mandarin	Portugal	1
Mandarin	Singapore	55
Mandarin	South Korea	12
Mandarin	Soviet Union	1
Mandarin	Spain	1
Mandarin	Taiwan	836
Mandarin	Thailand	1
Mandarin	Turkey	1
Mandarin	UK	8
Mandarin	USA	21
Mandingo	Guinea-Bissau	1
Manipuri	India	10
Maori	New Zealand	4
Marathi	Canada	1
Marathi	India	384
Marathi	USA	1
Marshallese	Marshall Islands	4
Marshallese	USA	1
Masai	USA	1
Maya	Guatemala	3
Maya	Mexico	1
Maya	UK	1
Maya	USA	3
Min Nan	Taiwan	23
Mirandese	Portugal	1
Mongolian	Belgium	2
Mongolian	China	3
Mongolian	France	2
Mongolian	Germany	6
Mongolian	Hong Kong	2
Mongolian	Japan	2
Mongolian	Mongolia	27
Mongolian	Russia	1
Mongolian	South Korea	1
Mongolian	Sweden	1
Mongolian	UK	2
More	Burkina Faso	7
More	France	1
More	Germany	1
More	Mali	1
More	South Africa	1
More	Switzerland	2
More	USA	1
Morisyen	Mauritius	3
Nahuatl	Mexico	3
Neapolitan	Italy	4
Nenets	Finland	3
Nepali	Australia	1
Nepali	Canada	1
Nepali	France	1
Nepali	Hong Kong	1
Nepali	India	2
Nepali	Nepal	94
Nepali	Singapore	1
Nepali	UK	2
Nepali	USA	2
None	Argentina	1
None	Armenia	1
None	Australia	1
None	Austria	3
None	Bosnia and Herzegovina	1
None	Brazil	1
None	Canada	6
None	China	1
None	Czech Republic	2
None	France	21
None	Germany	11
None	Greece	1
None	Hungary	1
None	Iceland	2
None	India	4
None	Iran	1
None	Italy	4
None	Japan	2
None	Kazakhstan	1
None	Latvia	1
None	Netherlands	7
None	Peru	1
None	Philippines	1
None	Poland	1
None	Portugal	1
None	Romania	1
None	Russia	3
None	Slovenia	2
None	South Korea	3
None	Spain	5
None	Sweden	3
None	Switzerland	2
None	Tunisia	1
None	UK	7
None	USA	37
None	West Germany	2
